Timestamp,Emotion
2025-07-04 19:18:14,Doubt
2025-07-04 19:18:14,Doubt
2025-07-04 19:18:15,Sad
2025-07-04 19:18:15,Guilt
2025-07-04 19:18:15,Guilt
2025-07-04 19:18:16,Guilt
2025-07-04 19:18:16,Guilt
2025-07-04 19:18:17,Guilt
2025-07-04 19:18:17,Guilt
2025-07-04 19:18:18,Guilt
2025-07-04 19:18:18,Sad
2025-07-04 19:18:18,Guilt
2025-07-04 19:18:19,Guilt
2025-07-04 19:18:20,Sad
2025-07-04 19:18:20,Sad
2025-07-04 19:18:21,Sad
2025-07-04 19:18:21,Curious
2025-07-04 19:18:22,Curious
2025-07-04 19:18:22,Curious
2025-07-04 19:18:23,Curious
2025-07-04 19:18:24,Curious
2025-07-04 19:18:24,Curious
2025-07-04 19:18:25,Curious
2025-07-04 19:18:25,Sad
2025-07-04 19:18:26,Sad
2025-07-04 19:18:27,Sad
2025-07-04 19:18:27,Curious
2025-07-04 19:18:28,Sad
2025-07-04 19:18:28,Sad
2025-07-04 19:18:29,Sad
2025-07-04 19:18:29,Curious
2025-07-04 19:18:30,Curious
2025-07-04 19:18:31,Sad
2025-07-04 19:18:31,Sad
2025-07-04 19:18:32,Curious
2025-07-04 19:18:32,Curious
2025-07-04 19:18:33,Curious
2025-07-04 19:18:34,Curious
2025-07-04 19:18:34,Curious
2025-07-04 19:18:35,Curious
2025-07-04 19:18:35,Doubt
2025-07-04 19:18:36,Doubt
2025-07-04 19:18:36,Doubt
2025-07-04 19:18:37,Curious
2025-07-04 19:18:38,Curious
2025-07-04 19:18:38,Curious
2025-07-04 19:18:39,Curious
2025-07-04 19:18:39,Doubt
2025-07-04 19:18:40,Neutral
2025-07-04 19:18:41,Neutral
2025-07-04 19:18:42,Neutral
2025-07-04 19:18:42,Sad
2025-07-04 19:18:43,Curious
2025-07-04 19:18:43,Guilt
2025-07-04 19:18:44,Sad
2025-07-04 19:18:45,Sad
2025-07-04 19:18:45,Guilt
2025-07-04 19:18:46,Guilt
2025-07-04 19:18:47,Guilt
2025-07-04 19:18:48,Guilt
2025-07-04 19:18:48,Guilt
2025-07-04 19:18:49,Guilt
2025-07-04 19:18:49,Curious
2025-07-04 19:18:50,Curious
2025-07-04 19:18:51,Curious
2025-07-04 19:18:52,Sad
2025-07-04 19:18:53,Sad
2025-07-04 19:18:53,Sad
2025-07-04 19:18:54,Sad
2025-07-04 19:18:55,Guilt
2025-07-04 19:18:56,Sad
2025-07-04 19:18:56,Guilt
2025-07-04 19:18:57,Sad
2025-07-04 19:18:58,Guilt
2025-07-04 19:18:58,Sad
2025-07-04 19:18:59,Sad
2025-07-04 19:18:59,Sad
2025-07-04 19:19:00,Sad
2025-07-04 19:19:01,Sad
2025-07-04 19:19:01,Sad
2025-07-04 19:19:02,Guilt
2025-07-04 19:19:03,Sad
2025-07-04 19:19:03,Sad
2025-07-04 19:19:04,Sad
2025-07-04 19:19:04,Sad
2025-07-04 19:19:05,Sad
2025-07-04 19:19:06,Sad
2025-07-04 19:19:06,Curious
2025-07-04 19:19:07,Curious
2025-07-04 19:19:08,Curious
2025-07-04 19:19:08,Sad
2025-07-04 19:19:09,Sad
2025-07-04 19:19:09,Curious
2025-07-04 19:19:10,Curious
2025-07-04 19:19:10,Sad
2025-07-04 19:19:11,Curious
2025-07-04 19:19:11,Sad
2025-07-04 19:19:12,Sad
2025-07-04 19:19:13,Sad
2025-07-04 19:19:13,Sad
2025-07-04 19:19:14,Sad
2025-07-04 19:19:14,Sad
2025-07-04 19:19:15,Sad
2025-07-04 19:19:16,Sad
2025-07-04 19:19:16,Guilt
2025-07-04 19:19:17,Guilt
2025-07-04 19:19:18,Guilt
2025-07-04 19:19:19,Curious
2025-07-04 19:19:19,Curious
2025-07-04 19:19:20,Curious
2025-07-04 19:19:21,Neutral
2025-07-04 19:19:21,Doubt
2025-07-04 19:19:22,Doubt
2025-07-04 19:19:22,Sad
2025-07-04 19:19:23,Angry
2025-07-04 19:19:23,Angry
2025-07-04 19:19:24,Angry
2025-07-04 19:19:25,Curious
2025-07-04 19:19:25,Doubt
2025-07-04 19:19:26,Guilt
2025-07-04 19:19:27,Guilt
2025-07-04 19:19:28,Curious
2025-07-04 19:19:29,Doubt
2025-07-04 19:19:29,Doubt
2025-07-04 19:19:30,Doubt
2025-07-04 19:19:30,Surprise
2025-07-04 19:19:31,Surprise
2025-07-04 19:19:32,Surprise
2025-07-04 19:19:32,Surprise
2025-07-04 19:19:33,Surprise
2025-07-04 19:19:34,Sad
2025-07-04 19:19:34,Sad
2025-07-04 19:19:35,Sad
2025-07-04 19:19:35,Sad
2025-07-04 19:19:36,Neutral
2025-07-04 19:19:38,Doubt
2025-07-04 19:19:38,Curious
2025-07-04 19:19:39,Doubt
2025-07-04 19:19:39,Doubt
2025-07-04 19:19:40,Doubt
2025-07-04 19:19:41,Doubt
2025-07-04 19:19:41,Sad
2025-07-04 19:19:42,Doubt
2025-07-04 19:19:43,Doubt
2025-07-04 19:19:43,Doubt
2025-07-04 19:19:44,Doubt
2025-07-04 19:19:44,Doubt
2025-07-04 19:19:45,Doubt
2025-07-04 19:19:45,Doubt
2025-07-04 19:19:46,Doubt
2025-07-04 19:19:47,Sad
2025-07-04 19:19:47,Doubt
2025-07-04 19:19:48,Curious
2025-07-04 19:19:48,Guilt
2025-07-04 19:19:49,Sad
2025-07-04 19:19:50,Sad
2025-07-04 19:19:50,Sad
2025-07-04 19:19:51,Doubt
2025-07-04 19:19:51,Sad
2025-07-04 19:19:51,Doubt
2025-07-04 19:19:52,Doubt
2025-07-04 19:19:52,Doubt
2025-07-04 19:19:53,Doubt
2025-07-04 19:19:53,Doubt
2025-07-04 19:19:54,Doubt
2025-07-04 19:19:54,Doubt
2025-07-04 19:19:54,Doubt
2025-07-04 19:19:55,Doubt
2025-07-04 19:19:55,Doubt
2025-07-04 19:19:56,Doubt
2025-07-04 19:19:56,Doubt
2025-07-04 19:19:56,Doubt
2025-07-04 19:19:57,Sad
2025-07-04 19:19:57,Neutral
2025-07-04 19:19:58,Neutral
2025-07-04 19:19:58,Sad
2025-07-04 19:19:58,Neutral
2025-07-04 19:19:59,Neutral
2025-07-04 19:19:59,Neutral
2025-07-04 19:20:00,Neutral
2025-07-04 19:20:00,Neutral
2025-07-04 19:20:00,Sad
2025-07-04 19:20:01,Neutral
2025-07-04 19:20:01,Sad
2025-07-04 19:20:02,Sad
2025-07-04 19:20:02,Sad
2025-07-04 19:20:02,Sad
2025-07-04 19:20:03,Sad
2025-07-04 19:20:03,Neutral
2025-07-04 19:20:04,Neutral
2025-07-04 19:20:04,Neutral
2025-07-04 19:20:05,Neutral
2025-07-04 19:20:05,Neutral
2025-07-04 19:20:05,Doubt
2025-07-04 19:20:06,Sad
2025-07-04 19:20:06,Curious
2025-07-04 19:20:07,Doubt
2025-07-04 19:20:07,Neutral
2025-07-04 19:20:07,Neutral
2025-07-04 19:20:08,Neutral
2025-07-04 19:20:08,Neutral
2025-07-04 19:20:09,Neutral
2025-07-04 19:20:09,Neutral
2025-07-04 19:20:10,Neutral
2025-07-04 19:20:10,Neutral
2025-07-04 19:20:10,Sad
2025-07-04 19:20:11,Neutral
2025-07-04 19:20:11,Curious
2025-07-04 19:20:12,Curious
2025-07-04 19:20:12,Curious
2025-07-04 19:20:12,Angry
2025-07-04 19:20:13,Angry
2025-07-04 19:20:13,Angry
2025-07-04 19:20:14,Angry
2025-07-04 19:20:14,Neutral
2025-07-04 19:20:15,Neutral
2025-07-04 19:20:15,Neutral
2025-07-04 19:20:15,Neutral
2025-07-04 19:20:16,Neutral
2025-07-04 19:20:16,Neutral
2025-07-04 19:20:17,Neutral
2025-07-04 19:20:17,Neutral
2025-07-04 19:20:17,Neutral
2025-07-04 19:20:18,Neutral
2025-07-04 19:20:18,Neutral
2025-07-04 19:20:19,Sad
2025-07-04 19:20:19,Doubt
2025-07-04 19:20:20,Happy
2025-07-04 19:20:20,Surprise
2025-07-04 19:20:20,Surprise
2025-07-04 19:20:21,Surprise
2025-07-04 19:20:21,Doubt
2025-07-04 19:20:22,Doubt
2025-07-04 19:20:22,Sad
2025-07-04 19:20:22,Sad
2025-07-04 19:20:23,Sad
2025-07-04 19:20:23,Sad
2025-07-04 19:20:24,Sad
2025-07-04 19:20:24,Neutral
2025-07-04 19:20:25,Sad
2025-07-04 19:20:25,Happy
2025-07-04 19:20:25,Surprise
2025-07-04 19:20:26,Surprise
2025-07-04 19:20:26,Surprise
2025-07-04 19:20:27,Surprise
2025-07-04 19:20:27,Surprise
2025-07-04 19:20:28,Surprise
2025-07-04 19:20:28,Surprise
2025-07-04 19:20:28,Sad
2025-07-04 19:20:29,Sad
2025-07-04 19:20:29,Sad
2025-07-04 19:20:30,Sad
2025-07-04 19:20:30,Thinking
2025-07-04 19:20:31,Sad
2025-07-04 19:20:31,Sad
2025-07-04 19:20:32,Sad
2025-07-04 19:20:32,Sad
2025-07-04 19:20:33,Doubt
2025-07-04 19:20:33,Doubt
2025-07-04 19:20:34,Doubt
2025-07-04 19:20:34,Doubt
2025-07-04 19:20:34,Doubt
2025-07-04 19:20:35,Doubt
2025-07-04 19:20:35,Doubt
2025-07-04 19:20:36,Doubt
2025-07-04 19:20:36,Doubt
2025-07-04 19:20:36,Doubt
2025-07-04 19:20:37,Doubt
2025-07-04 19:20:37,Doubt
2025-07-04 19:20:38,Neutral
2025-07-04 19:20:38,Sad
2025-07-04 19:20:39,Neutral
2025-07-04 19:20:39,Neutral
2025-07-04 19:20:39,Neutral
2025-07-04 19:20:40,Neutral
2025-07-04 19:20:40,Doubt
2025-07-04 19:20:41,Neutral
2025-07-04 19:20:41,Doubt
2025-07-04 19:20:42,Neutral
2025-07-04 19:20:42,Doubt
2025-07-04 19:20:42,Neutral
2025-07-04 19:20:43,Neutral
2025-07-04 19:20:43,Neutral
2025-07-04 19:20:44,Neutral
2025-07-04 19:20:44,Curious
2025-07-04 19:20:45,Angry
2025-07-04 19:20:45,Angry
2025-07-04 19:20:45,Angry
2025-07-04 19:20:46,Angry
2025-07-04 19:20:46,Angry
2025-07-04 19:20:47,Angry
2025-07-04 19:20:47,Angry
2025-07-04 19:20:48,Angry
2025-07-04 19:20:48,Angry
2025-07-04 19:20:48,Angry
2025-07-04 19:20:49,Angry
2025-07-04 19:20:49,Angry
2025-07-04 19:20:50,Angry
2025-07-04 19:20:50,Angry
2025-07-04 19:20:51,Angry
2025-07-04 19:20:51,Angry
2025-07-04 19:20:51,Angry
2025-07-04 19:20:52,Angry
2025-07-04 19:20:52,Angry
2025-07-04 19:20:53,Angry
2025-07-04 19:20:53,Curious
2025-07-04 19:20:53,Doubt
2025-07-04 19:20:54,Doubt
2025-07-04 19:20:54,Neutral
2025-07-04 19:20:55,Sad
2025-07-04 19:20:55,Sad
2025-07-04 19:20:56,Neutral
2025-07-04 19:20:56,Neutral
2025-07-04 19:20:57,Neutral
2025-07-04 19:20:57,Neutral
2025-07-04 19:20:57,Doubt
2025-07-04 19:20:58,Doubt
2025-07-04 19:20:58,Doubt
2025-07-04 19:20:59,Neutral
2025-07-04 19:20:59,Neutral
2025-07-04 19:21:00,Neutral
2025-07-04 19:21:00,Neutral
2025-07-04 19:21:00,Neutral
2025-07-04 19:21:01,Neutral
2025-07-04 19:21:01,Neutral
2025-07-04 19:21:02,Neutral
2025-07-04 19:21:02,Neutral
2025-07-04 19:21:02,Neutral
2025-07-04 19:21:03,Neutral
2025-07-04 19:21:03,Sad
2025-07-04 19:21:04,Sad
2025-07-04 19:21:04,Doubt
2025-07-04 19:21:05,Sad
2025-07-04 19:21:05,Doubt
2025-07-04 19:21:05,Doubt
2025-07-04 19:21:06,Doubt
2025-07-04 19:21:06,Sad
2025-07-04 19:21:07,Sad
2025-07-04 19:21:07,Sad
2025-07-04 19:21:07,Sad
2025-07-04 19:21:08,Curious
2025-07-04 19:21:08,Neutral
2025-07-04 19:21:09,Neutral
2025-07-04 19:21:09,Sad
2025-07-04 19:21:10,Doubt
2025-07-04 19:21:11,Neutral
2025-07-04 19:21:11,Doubt
2025-07-04 19:21:12,Doubt
2025-07-04 19:21:12,Doubt
2025-07-04 19:21:12,Doubt
2025-07-04 19:21:13,Doubt
2025-07-04 19:21:13,Curious
2025-07-04 19:21:14,Curious
2025-07-04 19:21:14,Curious
2025-07-04 19:21:15,Doubt
2025-07-04 19:21:15,Neutral
2025-07-04 19:21:15,Neutral
2025-07-04 19:21:16,Neutral
2025-07-04 19:21:16,Sad
2025-07-04 19:21:17,Neutral
2025-07-04 19:21:17,Neutral
2025-07-04 19:21:18,Neutral
2025-07-04 19:21:18,Neutral
2025-07-04 19:21:18,Neutral
2025-07-04 19:21:19,Doubt
2025-07-04 19:21:19,Doubt
2025-07-04 19:21:20,Doubt
2025-07-04 19:21:20,Doubt
2025-07-04 19:21:21,Doubt
2025-07-04 19:21:21,Doubt
2025-07-04 19:21:21,Doubt
2025-07-04 19:21:22,Doubt
2025-07-04 19:21:22,Doubt
2025-07-04 19:21:23,Doubt
2025-07-04 19:21:23,Sad
2025-07-04 19:21:23,Doubt
2025-07-04 19:21:24,Doubt
2025-07-04 19:21:24,Doubt
2025-07-04 19:21:25,Doubt
2025-07-04 19:21:25,Doubt
2025-07-04 19:21:25,Doubt
2025-07-04 19:21:26,Doubt
2025-07-04 19:21:26,Happy
2025-07-04 19:21:27,Happy
2025-07-04 19:21:27,Surprise
2025-07-04 19:21:28,Surprise
2025-07-04 19:21:28,Surprise
2025-07-04 19:21:28,Surprise
2025-07-04 19:21:29,Surprise
2025-07-04 19:21:29,Surprise
2025-07-04 19:21:30,Surprise
2025-07-04 19:21:30,Doubt
2025-07-04 19:21:30,Doubt
2025-07-04 19:21:31,Neutral
2025-07-04 19:21:31,Sad
2025-07-04 19:21:32,Curious
2025-07-04 19:21:32,Sad
2025-07-04 19:21:33,Guilt
2025-07-04 19:21:33,Guilt
2025-07-04 19:21:34,Sad
2025-07-04 19:21:34,Neutral
2025-07-04 19:21:35,Doubt
2025-07-04 19:21:35,Sad
2025-07-04 19:21:36,Neutral
2025-07-04 19:21:36,Doubt
2025-07-04 19:21:37,Neutral
2025-07-04 19:21:37,Neutral
2025-07-04 19:21:37,Angry
2025-07-04 19:21:38,Sad
2025-07-04 19:21:38,Sad
2025-07-04 19:21:39,Angry
2025-07-04 19:21:39,Sad
2025-07-04 19:21:39,Curious
2025-07-04 19:21:40,Curious
2025-07-04 19:21:40,Curious
2025-07-04 19:21:41,Neutral
2025-07-04 19:21:41,Curious
2025-07-04 19:36:03,Curious
2025-07-04 19:36:04,Curious
2025-07-04 19:36:04,Curious
2025-07-04 19:36:05,Curious
2025-07-04 19:36:05,Curious
2025-07-04 19:36:06,Curious
2025-07-04 19:36:06,Curious
2025-07-04 19:36:06,Curious
2025-07-04 19:36:07,Curious
2025-07-04 19:36:07,Curious
2025-07-04 19:36:08,Curious
2025-07-04 19:36:08,Guilt
2025-07-04 19:36:09,Guilt
2025-07-04 19:36:10,Curious
2025-07-04 19:36:10,Curious
2025-07-04 19:36:11,Doubt
2025-07-04 19:36:11,Neutral
2025-07-04 19:36:12,Angry
2025-07-04 19:36:12,Angry
2025-07-04 19:36:12,Angry
2025-07-04 19:36:13,Angry
2025-07-04 19:36:13,Angry
2025-07-04 19:36:14,Angry
2025-07-04 19:36:14,Angry
2025-07-04 19:36:15,Angry
2025-07-04 19:36:15,Doubt
2025-07-04 19:36:16,Neutral
2025-07-04 19:36:16,Neutral
2025-07-04 19:36:16,Neutral
2025-07-04 19:36:17,Neutral
2025-07-04 19:36:17,Neutral
2025-07-04 19:36:17,Neutral
2025-07-04 19:36:18,Guilt
2025-07-04 19:36:19,Guilt
2025-07-04 19:36:19,Guilt
2025-07-04 19:36:20,Guilt
2025-07-04 19:36:20,Doubt
2025-07-04 19:36:20,Guilt
2025-07-04 19:36:21,Curious
2025-07-04 19:36:21,Sad
2025-07-04 19:36:22,Sad
2025-07-04 19:36:22,Guilt
2025-07-04 19:36:22,Guilt
2025-07-04 19:36:23,Sad
2025-07-04 19:36:23,Sad
2025-07-04 19:36:24,Sad
2025-07-04 19:36:24,Doubt
2025-07-04 19:36:24,Neutral
2025-07-04 19:36:25,Neutral
2025-07-04 19:36:25,Neutral
2025-07-04 19:36:26,Doubt
2025-07-04 19:36:26,Doubt
2025-07-04 19:36:26,Curious
2025-07-04 19:36:27,Curious
2025-07-04 19:36:27,Curious
2025-07-04 19:36:28,Curious
2025-07-04 19:36:28,Curious
2025-07-04 19:36:29,Curious
2025-07-04 19:36:29,Curious
2025-07-04 19:36:29,Doubt
2025-07-04 19:36:30,Doubt
2025-07-04 19:36:30,Doubt
2025-07-04 19:36:31,Doubt
2025-07-04 19:36:31,Doubt
2025-07-04 19:36:31,Doubt
2025-07-04 19:36:32,Doubt
2025-07-04 19:36:32,Doubt
2025-07-04 19:36:33,Curious
2025-07-04 19:36:33,Curious
2025-07-04 19:36:34,Doubt
2025-07-04 19:36:34,Neutral
2025-07-04 19:36:34,Neutral
2025-07-04 19:36:35,Doubt
2025-07-04 19:36:35,Doubt
2025-07-04 19:36:36,Doubt
2025-07-04 19:36:36,Doubt
2025-07-04 19:36:37,Doubt
2025-07-04 19:36:37,Doubt
2025-07-04 19:36:37,Doubt
2025-07-04 19:36:38,Doubt
2025-07-04 19:36:38,Doubt
2025-07-04 19:36:39,Doubt
2025-07-04 19:36:39,Doubt
2025-07-04 19:36:40,Neutral
2025-07-04 19:36:40,Neutral
2025-07-04 19:36:40,Doubt
2025-07-04 19:36:41,Doubt
2025-07-04 19:36:41,Doubt
2025-07-04 19:36:42,Doubt
2025-07-04 19:36:42,Curious
2025-07-04 19:36:43,Guilt
2025-07-04 19:36:43,Guilt
2025-07-04 19:36:43,Guilt
2025-07-04 19:36:44,Curious
2025-07-04 19:36:44,Doubt
2025-07-04 19:36:45,Doubt
2025-07-04 19:36:45,Doubt
2025-07-04 19:36:45,Doubt
2025-07-04 19:36:46,Curious
2025-07-04 19:36:47,Doubt
2025-07-04 19:36:47,Doubt
2025-07-04 19:36:48,Doubt
2025-07-04 19:36:48,Doubt
2025-07-04 19:36:48,Doubt
2025-07-04 19:36:49,Neutral
2025-07-04 19:36:49,Neutral
2025-07-04 19:36:50,Doubt
2025-07-04 19:36:50,Doubt
2025-07-04 19:36:51,Curious
2025-07-04 19:36:51,Doubt
2025-07-04 19:36:51,Surprise
2025-07-04 19:36:52,Surprise
2025-07-04 19:36:52,Surprise
2025-07-04 19:36:53,Surprise
2025-07-04 19:36:53,Surprise
2025-07-04 19:36:53,Surprise
2025-07-04 19:36:54,Happy
2025-07-04 19:36:54,Doubt
2025-07-04 19:36:55,Sad
2025-07-04 19:36:55,Doubt
2025-07-04 19:36:56,Doubt
2025-07-04 19:36:56,Doubt
2025-07-04 19:36:56,Happy
2025-07-04 19:36:57,Surprise
2025-07-04 19:36:57,Surprise
2025-07-04 19:36:58,Happy
2025-07-04 19:36:58,Doubt
2025-07-04 19:36:59,Neutral
2025-07-04 19:36:59,Neutral
2025-07-04 19:37:00,Doubt
2025-07-04 19:37:00,Doubt
2025-07-04 19:37:00,Sad
2025-07-04 19:37:01,Sad
2025-07-04 19:37:01,Guilt
2025-07-04 19:37:01,Sad
2025-07-04 19:37:02,Guilt
2025-07-04 19:37:02,Guilt
2025-07-04 19:37:03,Sad
2025-07-04 19:37:03,Sad
2025-07-04 19:37:03,Sad
2025-07-04 19:37:04,Guilt
2025-07-04 19:37:04,Guilt
2025-07-04 19:37:05,Sad
2025-07-04 19:37:05,Sad
2025-07-04 19:37:06,Guilt
2025-07-04 19:37:06,Curious
2025-07-04 19:37:06,Neutral
2025-07-04 19:37:07,Doubt
2025-07-04 19:37:07,Doubt
2025-07-04 19:37:08,Curious
2025-07-04 19:37:08,Neutral
2025-07-04 19:37:09,Guilt
2025-07-04 19:37:09,Guilt
2025-07-04 19:37:09,Guilt
2025-07-04 19:37:10,Guilt
2025-07-04 19:37:10,Sad
2025-07-04 19:37:11,Guilt
2025-07-04 19:37:11,Sad
2025-07-04 19:37:12,Guilt
2025-07-04 19:37:12,Guilt
2025-07-04 19:37:12,Guilt
2025-07-04 19:37:13,Guilt
2025-07-04 19:37:13,Guilt
2025-07-04 19:37:14,Curious
2025-07-04 19:37:14,Guilt
2025-07-04 19:37:15,Curious
2025-07-04 19:37:15,Curious
2025-07-04 19:37:15,Curious
2025-07-04 19:37:16,Sad
2025-07-04 19:37:16,Doubt
2025-07-04 19:37:17,Neutral
2025-07-04 19:37:17,Neutral
2025-07-04 19:37:18,Neutral
2025-07-04 19:37:18,Sad
2025-07-04 19:37:18,Neutral
2025-07-04 19:37:19,Neutral
2025-07-04 19:37:19,Neutral
2025-07-04 19:37:20,Neutral
2025-07-04 19:37:20,Neutral
2025-07-04 19:37:20,Doubt
2025-07-04 19:37:21,Doubt
2025-07-04 19:37:21,Doubt
2025-07-04 19:37:22,Doubt
2025-07-04 19:37:22,Sad
2025-07-04 19:37:23,Doubt
2025-07-04 19:37:23,Doubt
2025-07-04 19:37:23,Doubt
2025-07-04 19:37:24,Doubt
2025-07-04 19:37:24,Doubt
2025-07-04 19:37:25,Doubt
2025-07-04 19:37:25,Sad
2025-07-04 19:37:25,Sad
2025-07-04 19:37:26,Sad
2025-07-04 19:37:26,Sad
2025-07-04 19:37:27,Sad
2025-07-04 19:37:27,Curious
2025-07-04 19:37:28,Sad
2025-07-04 19:37:28,Sad
2025-07-04 19:37:29,Sad
2025-07-04 19:37:29,Sad
2025-07-04 19:37:29,Sad
2025-07-04 19:37:30,Sad
2025-07-04 19:37:30,Sad
2025-07-04 19:37:31,Sad
2025-07-04 19:37:31,Sad
2025-07-04 19:37:32,Sad
2025-07-04 19:37:32,Neutral
2025-07-04 19:37:32,Neutral
2025-07-04 19:37:33,Neutral
2025-07-04 19:37:33,Doubt
2025-07-04 19:37:34,Doubt
2025-07-04 19:37:34,Doubt
2025-07-04 19:37:34,Curious
2025-07-04 19:37:35,Sad
2025-07-04 19:37:35,Doubt
2025-07-04 19:37:36,Sad
2025-07-04 19:37:36,Curious
2025-07-04 19:37:37,Sad
2025-07-04 19:37:37,Sad
2025-07-04 19:37:37,Sad
2025-07-04 19:37:38,Sad
2025-07-04 19:37:38,Sad
2025-07-04 19:37:39,Sad
2025-07-04 19:37:39,Sad
2025-07-04 19:37:39,Sad
2025-07-04 19:37:40,Sad
2025-07-04 19:37:40,Sad
2025-07-04 19:37:41,Sad
2025-07-04 19:37:41,Sad
2025-07-04 19:37:42,Sad
2025-07-04 19:37:42,Sad
2025-07-04 19:37:42,Sad
2025-07-04 19:37:43,Sad
2025-07-04 19:37:43,Curious
2025-07-04 19:37:44,Curious
2025-07-04 19:37:44,Sad
2025-07-04 19:37:45,Curious
2025-07-04 19:37:45,Sad
2025-07-04 19:37:45,Curious
2025-07-04 19:37:46,Sad
2025-07-04 19:37:46,Sad
2025-07-04 19:37:47,Sad
2025-07-04 19:37:47,Sad
2025-07-04 19:37:47,Sad
2025-07-04 19:37:48,Sad
2025-07-04 19:37:48,Sad
2025-07-04 19:37:49,Sad
2025-07-04 19:37:49,Sad
2025-07-04 19:37:50,Sad
2025-07-04 19:37:50,Sad
2025-07-04 19:37:51,Sad
2025-07-04 19:37:51,Sad
2025-07-04 19:37:51,Sad
2025-07-04 19:37:52,Sad
2025-07-04 19:37:52,Sad
2025-07-04 19:37:52,Sad
2025-07-04 19:37:53,Sad
2025-07-04 19:37:53,Sad
2025-07-04 19:37:54,Guilt
2025-07-04 19:37:54,Guilt
2025-07-04 19:37:55,Guilt
2025-07-04 19:37:55,Guilt
2025-07-04 19:37:55,Guilt
2025-07-04 19:37:56,Guilt
2025-07-04 19:37:56,Guilt
2025-07-04 19:37:57,Guilt
2025-07-04 19:37:57,Sad
2025-07-04 19:37:57,Sad
2025-07-04 19:37:58,Sad
2025-07-04 19:37:58,Sad
2025-07-04 19:37:59,Sad
2025-07-04 19:37:59,Sad
2025-07-04 19:38:00,Sad
2025-07-04 19:38:00,Sad
2025-07-04 19:38:01,Sad
2025-07-04 19:38:01,Sad
2025-07-04 19:38:01,Sad
2025-07-04 19:38:02,Sad
2025-07-04 19:38:02,Sad
2025-07-04 19:38:03,Sad
2025-07-04 19:38:03,Sad
2025-07-04 19:38:03,Sad
2025-07-04 19:38:04,Curious
2025-07-04 19:38:04,Doubt
2025-07-04 19:38:05,Doubt
2025-07-04 19:38:05,Doubt
2025-07-04 19:38:06,Doubt
2025-07-04 19:38:06,Doubt
2025-07-04 19:38:06,Doubt
2025-07-04 19:38:07,Sad
2025-07-04 19:38:07,Sad
2025-07-04 19:38:08,Sad
2025-07-04 19:38:08,Doubt
2025-07-04 19:38:08,Doubt
2025-07-04 19:38:09,Doubt
2025-07-04 19:38:09,Doubt
2025-07-04 19:38:10,Doubt
2025-07-04 19:38:10,Curious
2025-07-04 19:38:10,Doubt
2025-07-04 19:38:11,Sad
2025-07-04 19:38:11,Sad
2025-07-04 19:38:12,Sad
2025-07-04 19:38:12,Neutral
2025-07-04 19:38:13,Sad
2025-07-04 19:38:13,Doubt
2025-07-04 19:38:13,Sad
2025-07-04 19:38:14,Doubt
2025-07-04 19:38:14,Doubt
2025-07-04 19:38:15,Happy
2025-07-04 19:38:15,Happy
2025-07-04 19:38:15,Surprise
2025-07-04 19:38:16,Surprise
2025-07-04 19:38:16,Surprise
2025-07-04 19:38:17,Happy
2025-07-04 19:38:17,Doubt
2025-07-04 19:38:18,Sad
2025-07-04 19:38:18,Sad
2025-07-04 19:38:18,Sad
2025-07-04 19:38:19,Curious
2025-07-04 19:38:19,Sad
2025-07-04 19:38:20,Guilt
2025-07-04 19:38:20,Sad
2025-07-04 19:38:21,Sad
2025-07-04 19:38:21,Guilt
2025-07-04 19:38:22,Curious
2025-07-04 19:38:22,Doubt
2025-07-04 19:38:22,Doubt
2025-07-04 19:38:23,Doubt
2025-07-04 19:38:23,Doubt
2025-07-04 19:38:24,Doubt
2025-07-04 19:38:24,Happy
2025-07-04 19:38:24,Surprise
2025-07-04 19:38:25,Surprise
2025-07-04 19:38:25,Surprise
2025-07-04 19:38:26,Surprise
2025-07-04 19:38:26,Surprise
2025-07-04 19:38:27,Surprise
2025-07-04 19:38:27,Guilt
2025-07-04 19:38:28,Sad
2025-07-04 19:38:29,Sad
2025-07-04 19:38:29,Sad
2025-07-04 19:38:30,Sad
2025-07-04 19:38:30,Sad
2025-07-04 19:38:30,Sad
2025-07-04 19:38:31,Sad
2025-07-04 19:38:31,Sad
2025-07-04 19:38:32,Sad
2025-07-04 19:38:32,Doubt
2025-07-04 19:38:33,Curious
2025-07-04 19:38:33,Sad
2025-07-04 19:38:33,Curious
2025-07-04 19:38:34,Curious
2025-07-04 19:38:34,Doubt
2025-07-04 19:38:35,Doubt
2025-07-04 19:38:35,Neutral
2025-07-04 19:38:36,Neutral
2025-07-04 19:38:36,Neutral
2025-07-04 19:38:36,Neutral
2025-07-04 19:38:37,Doubt
2025-07-04 19:38:37,Neutral
2025-07-04 19:38:38,Neutral
2025-07-04 19:38:38,Neutral
2025-07-04 19:38:38,Doubt
2025-07-04 19:38:39,Neutral
2025-07-04 19:38:39,Neutral
2025-07-04 19:38:40,Neutral
2025-07-04 19:38:40,Neutral
2025-07-04 19:38:40,Sad
2025-07-04 19:38:41,Sad
2025-07-04 19:38:41,Neutral
2025-07-04 19:38:42,Neutral
2025-07-04 19:38:42,Neutral
2025-07-04 19:38:43,Neutral
2025-07-04 19:38:43,Neutral
2025-07-04 19:38:43,Neutral
2025-07-04 19:38:44,Neutral
2025-07-04 19:38:44,Neutral
2025-07-04 19:38:45,Neutral
2025-07-04 19:38:45,Neutral
2025-07-04 19:38:46,Neutral
